"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"161245352090009601","","","161124132476555264","13726452","2012-01-23 00:34:22 +0000","web","RT @leeiio: ??????...??...??...???????????..."
"161118476382121984","","","","","2012-01-22 16:10:12 +0000","web","????????????????????????????2012 ?????"
"161115938308104192","","","","","2012-01-22 16:00:07 +0000","web","Happy Chinese New Year For GTM+8"
"161105589747974146","161104507340726273","56345494","","","2012-01-22 15:19:00 +0000","web","@yyfrankyy ?????????????????"
"161098761693700096","","","","","2012-01-22 14:51:52 +0000","web","?????"
"161090455520559105","161085132915212289","54773302","","","2012-01-22 14:18:52 +0000","web","@duck__1984 ????????????"
"161082581083893760","","","161082106456440833","104709660","2012-01-22 13:47:34 +0000","web","RT @bucunzai: ???? #chunwan"
"161081416040448001","","","161081078071828480","113630327","2012-01-22 13:42:56 +0000","web","RT @bigeagle_xd: ????????? #?? #chunwan"
"161081357349560321","","","161081178844168192","119351867","2012-01-22 13:42:42 +0000","web","RT @wish1002: 233max RT @CCAV: 233 RT @xie107: ??????????????????????????????...... #chunwan"
"161080553746079744","","","161079676050227200","106344619","2012-01-22 13:39:31 +0000","web","RT @Elefvant: ??????????????????????? ?????? #chunwan"
"161080501447303168","","","161079977515810817","32902277","2012-01-22 13:39:18 +0000","web","RT @CynthiaSheepy: ????@Hikerwell: ?@ispinel: ??????????????????????????????????????????/??????????????????? #chunwan??"
"161079861606236160","","","","","2012-01-22 13:36:46 +0000","web","???????????????? #chunwan"
"161073544665628673","","","","","2012-01-22 13:11:40 +0000","<a href=""http://www.v2ex.com/"" rel=""nofollow"">V2EX</a>","?????????????????????????????? #chunwan"
"161070345233760257","","","","","2012-01-22 12:58:57 +0000","<a href=""http://www.v2ex.com/"" rel=""nofollow"">V2EX</a>","????shibaba??????? #chunwan"
"161063557591609345","","","","","2012-01-22 12:31:59 +0000","<a href=""http://www.v2ex.com/"" rel=""nofollow"">V2EX</a>","????????????? #chunwan"
"160911151637598210","160760745678741504","13726452","","","2012-01-22 02:26:22 +0000","web","@leeiio ???"
"160753537268191232","","","","","2012-01-21 16:00:04 +0000","<a href=""http://www.v2ex.com/"" rel=""nofollow"">V2EX</a>","? @xingfuyangtou ???????????????????"
"159825087418204160","","","","","2012-01-19 02:30:44 +0000","web","??????????????????????????"
"159614355531505665","159563641757249536","71946773","","","2012-01-18 12:33:22 +0000","web","@mengxy ????? http://t.co/0InByEJL","http://www.sogoke.com/"
"159238461927337984","159215679889870848","71946773","","","2012-01-17 11:39:42 +0000","web","@mengxy ??????????????"
"158712802113110017","","","","","2012-01-16 00:50:55 +0000","<a href=""http://path.com/"" rel=""nofollow"">Path 2.0</a>","home (at ????) ? http://t.co/4ikecKBd","http://path.com/p/9CMbW"
"158223299103555584","","13334762","","","2012-01-14 16:25:48 +0000","web","@github issue pages keep 500 for more than 10 hours"
"158223164382527489","158179972660465664","10898952","","","2012-01-14 16:25:16 +0000","web","@lightory ?????????????????"
"158156861760225280","","","","","2012-01-14 12:01:48 +0000","<a href=""http://www.v2ex.com/"" rel=""nofollow"">V2EX</a>","?????"
"158039155706839040","","","","","2012-01-14 04:14:05 +0000","web","???????????????????????????????????????????????????????????????"
"157982195926056960","157894570846330880","16389436","","","2012-01-14 00:27:45 +0000","web","@heymi ????? twitter ??????????????????????"
"157530433876275200","","16389436","","","2012-01-12 18:32:36 +0000","web","@heymi ??????unfo ?????"
"157520525898416128","","","","","2012-01-12 17:53:14 +0000","web","? @mengxy ????????? PageOne ??????????????????????????love you"
"157499569456955393","","","","","2012-01-12 16:29:58 +0000","web","???????????????????????"
"157497288900608001","157496260499222528","7252032","","","2012-01-12 16:20:54 +0000","web","@chloerei ????????????????"
"157496681884164097","","","","","2012-01-12 16:18:29 +0000","web","??????????????????"
"157470697441083392","157455466866290688","10898952","","","2012-01-12 14:35:14 +0000","web","@lightory ??????????????"
"157447752568160258","","","","","2012-01-12 13:04:04 +0000","web","?????????????????????????????"
"157447552667631617","157422489822171136","10898952","","","2012-01-12 13:03:16 +0000","web","@lightory ??????????"
"157416032145899520","","","","","2012-01-12 10:58:01 +0000","web","??? unfo ? 1/3 ????"
"157414546145951744","","","","","2012-01-12 10:52:07 +0000","web","http://t.co/3AlaJgJF","http://weibo.com/1653586317/y0s2Sr2R0"
"155523968089067521","155518884399689728","21157148","","","2012-01-07 05:39:38 +0000","web","@janlay @lepture windows ?????"
"152596239274360832","152569805671641088","7252032","","","2011-12-30 03:45:53 +0000","web","@chloerei ?? blogbus ??????????"
"151328710929289216","151320956785266688","13760732","","","2011-12-26 15:49:10 +0000","web","@Tomyiyun ???????????????????"
"151228974851309568","151228451628658688","23705960","","","2011-12-26 09:12:51 +0000","web","@number23_cn ? @DaNmarner ??????? Java ?????????? lisp"
"151227779675987968","","","151223211869212672","105643919","2011-12-26 09:08:07 +0000","web","RT @martinaatmaa: Work life balance? Fuck that. That means nothing to someone who loves what they do."
"151209018654867457","","","","","2011-12-26 07:53:34 +0000","web","??LISP 1.5 Programmers Manual ???? 8 ????All parts of the LISP language have now been explained
????"
"151199660747399168","","","151198401944494080","13726452","2011-12-26 07:16:22 +0000","web","RT @leeiio: ???????????????????google???????????????????????????????????????????????..."
"151187470250283008","","","","","2011-12-26 06:27:56 +0000","web","?????????????????????"
"151186194871500800","","","","","2011-12-26 06:22:52 +0000","web","?????????????????github ???? merge --squash ? commit memo ??? @"
"151145094400049152","151144798793900032","121908437","","","2011-12-26 03:39:33 +0000","web","@tualatrix @mengxy ???????????"
"151144577447890944","151143941314584576","71946773","","","2011-12-26 03:37:30 +0000","web","@mengxy @tualatrix ?????????????????????????10????"
"151143371992338432","151142685871316992","71946773","","","2011-12-26 03:32:42 +0000","web","@mengxy @tualatrix ???????"
"150160380113592320","","","","","2011-12-23 10:26:39 +0000","<a href=""http://xueqiu.com"" rel=""nofollow"">xueqiu</a>","????????????????????????????????http://t.co/mTO0GV4s","http://xueqiu.com"
"150125595286716416","","","150118178691874816","7124102","2011-12-23 08:08:25 +0000","web","RT @flylinan: http://t.co/INHnzA9F ?UI??????????????????? JD http://t.co/kd1JmGbM @mengxy","http://xueqiu.com","http://www.snowballfinance.com/job.html"
"149760494285234176","","","149755677332615168","104709660","2011-12-22 07:57:38 +0000","web","RT @bucunzai: lol RT @Style_LiM: ??????????????????"
"149323439000391680","","","","","2011-12-21 03:00:56 +0000","web","??? nodeJS ?????? C++ ???"
"149322845212782592","","","","","2011-12-21 02:58:35 +0000","web","HTTP ???? Content-Title ? header???????????????????????? HEAD ??????"
"149063766728904705","","","149048422463315968","73427469","2011-12-20 09:49:06 +0000","web","RT @iLoveAthrun: ?????????????????"
"149044367636705282","","","","","2011-12-20 08:32:01 +0000","web","mocha.js ?????? CommonJS ??????weepy / brequire https://t.co/1nVBAJAy","https://github.com/weepy/brequire/"
"149041995476779008","","","","","2011-12-20 08:22:35 +0000","web","mocha.js ?????????--pending || somethingAfterAllDone(); ??? pending--; if (pending == 0) { sth(); }"
"149039505117155328","","","","","2011-12-20 08:12:41 +0000","web","mocha.js ?????? seajs ????node ?????? require??????"
"149034175373119488","149032985352601600","56345494","","","2011-12-20 07:51:30 +0000","web","@yyfrankyy ???????????????????? coffeescript???? man npm-coding-style"
"149015598867824640","","","","","2011-12-20 06:37:42 +0000","web","??????????????? JavaScript ??? CoffeeScript ????????????????????????"
"148991238446649344","148627895911329792","50969839","","","2011-12-20 05:00:54 +0000","web","@laoyang945 ""??????"" ??"
"148991192623886336","","","148627895911329792","50969839","2011-12-20 05:00:43 +0000","web","RT @laoyang945: ????????????????? ????????????? ????????????????????????????????????????????????????????????? ?????????????????????????? ..."
"148980965308510208","","","148903388921331712","15975251","2011-12-20 04:20:04 +0000","web","RT @pipitu: ???, the IT Crowd - http://t.co/1smTbFT5","http://goo.gl/ZjLQQ"
"148974663035404288","","","148970953089613825","12185182","2011-12-20 03:55:02 +0000","web","RT @caolan: New kanso homepage and installation instructions http://t.co/ynKJhrqi - including a pure css sunburst effect ;) #couchdb #co ...","http://kan.so"
"148960593540427777","148521843832274945","1758881","","","2011-12-20 02:59:07 +0000","web","@matrix67 L'Hospital ?????????"
"148927942024630272","","","","","2011-12-20 00:49:22 +0000","web","http://t.co/gkVvTCgo ????????????????????","http://youtu.be/GwKx02ClIA8?a"
"148689452796084224","","","148669830407532546","10834752","2011-12-19 09:01:42 +0000","web","RT @random_walker: What were Kim Jong Il's last words to the people of North Korea? ""Stay hungry, stay foolish."" #KimJongJokes"
"148680302041112576","","","148679408373342208","50683","2011-12-19 08:25:21 +0000","web","RT @dingyi: ?????????????google?????????????????Apple?Flipboard?Square?????????????????????..."
"148611882075426816","","","","","2011-12-19 03:53:28 +0000","web","?????????????? @ByronKatie, ???????????"
"148611355027587072","148382946288611328","37216447","","","2011-12-19 03:51:22 +0000","web","@xingfuyangtou welcome back! miss you so much ..."
"148611274475966466","147650683968028672","19965108","","","2011-12-19 03:51:03 +0000","web","@tmutoo ???? tumblr ?????????????? http://t.co/Fgb3QCd8","http://blog.yue.st"
"148460960783413248","","","","","2011-12-18 17:53:45 +0000","web","??????????? VimL???????? Vim ??????????????????????50??????"
"147892727126822914","","","147889371704606721","14699875","2011-12-17 04:15:48 +0000","web","RT @cnPhil: [Reading] ???2011?????: ?????????????????????????????????? http://t.co/DXlRypIX","http://phil.tw/s/9o"
"147866734299324416","","","147752872849838081","9525212","2011-12-17 02:32:31 +0000","web","RT @dandean: Mocha, by @tjholowaychuk, is the most user-friendly JS test suite I've ever used.

http://t.co/QdXq5oQ4","http://visionmedia.github.com/mocha/"
"147629994368172033","147627883953799168","7252032","","","2011-12-16 10:51:48 +0000","web","@chloerei ?? favorite ?"
"147626990252470272","","","","","2011-12-16 10:39:51 +0000","web","?? tumblr?"
"147620512074444800","","","","","2011-12-16 10:14:07 +0000","web","?????????????? canvas ???????"
"147579258968096768","147574986272538624","15943087","","","2011-12-16 07:30:11 +0000","web","@cranewang Error establishing a database connection"
"147529476853608448","","","147519810694168576","71946773","2011-12-16 04:12:22 +0000","web","RT @mengxy: HTML5 Cross Browser Polyfills - GitHub http://t.co/xLJJPUTp","https://github.com/Modernizr/Modernizr/wiki/HTML5-Cross-browser-Polyfills"
"147253605693526016","","12185182","","","2011-12-15 09:56:10 +0000","web","@caolan I like your js code: quip, dispatch... there are simple and beautiful. except i prefer deferred over any other async pattern/module"
"147252690940997632","","","","","2011-12-15 09:52:32 +0000","web","?? @tjholowaychuk, ???? @caolan ??????????????????"
"147177563016540160","","","","","2011-12-15 04:54:00 +0000","web","Identifying Node.js Best Practices And Patterns http://t.co/N0w7WXWZ","http://www.mikealrogers.com/posts/identifying-patterns.html"
"147151110807883776","","","147148984547426306","16240267","2011-12-15 03:08:53 +0000","web","RT @instapaper: ""The Web will always offer more articles to read, and Instapaper will always offer the best way to read them.""
?Thanks!  ..."
"147151033385230336","","14373035","","","2011-12-15 03:08:34 +0000","web","@DaNmarner arch ? emacs ? ibus ???????"
"146952170992963584","","","","","2011-12-14 13:58:22 +0000","web","??????? express??? rtfsc ??????"
"146820577758416896","","","","","2011-12-14 05:15:28 +0000","web","man npm-coding-style"
"146800140315922433","146799303862657024","6435322","","","2011-12-14 03:54:15 +0000","web","@gaowhen ????????? ;)"
"146798274697895936","","","146798159136432129","7252032","2011-12-14 03:46:50 +0000","web","RT @chloerei: ????????????????????????????"
"146603061694038016","146602202805452800","7043832","","","2011-12-13 14:51:08 +0000","web","@rangerqu ?????????????????"
"146590116876533760","","","","","2011-12-13 13:59:42 +0000","web","????????? @ByronKatie ????? the work?http://t.co/eZPfXZlY?? iPhone App ? http://t.co/YYan1jsH $9.99","http://t.cn/St9aXi","http://t.cn/St9aXJ"
"146571635586109441","","","","","2011-12-13 12:46:15 +0000","web","??? http://t.co/6YTrASNL ?????? reply","http://cnodejs.net"
"146511595000971264","","","146382727170637824","638323","2011-12-13 08:47:40 +0000","web","RT @kneath: People who think CSS is not complicated are the reason CSS is so complicated."
"146488540816089088","","354131767","","","2011-12-13 07:16:04 +0000","web","@GUNdotIO get a designer plz"
"146483520183869440","","","146330807533961216","637763","2011-12-13 06:56:07 +0000","web","RT @voodootikigod: Big day for node.js, new website: http://t.co/kI4e5FUq and a new deployment target: http://t.co/EOjCaZIZ It feels a l ...","http://nodejs.org/","https://www.windowsazure.com/en-us/develop/nodejs/"
"146472078831390720","146471320698359809","8554282","","","2011-12-13 06:10:39 +0000","web","@feelinglucky @hotoo ? .co.uk .com.cn ?????"
"146455731489603584","146447667210358784","14373035","","","2011-12-13 05:05:42 +0000","web","@DaNmarner 24 ????? feature ?"
"146438676505829376","","","","","2011-12-13 03:57:55 +0000","web","?? SuperAgent????????????? request lib???  SuperAgent ??? jQuery????????"
"146437951017062400","","","145580580208254977","16782712","2011-12-13 03:55:02 +0000","web","RT @emerleite: Loving doing my Node.JS tests using mocha. Better than nodeunit and not buggy like vows. I'll migrate everything to it so ..."
"146437870331236352","146436469349814272","142196520","","","2011-12-13 03:54:43 +0000","web","@akai404 @plidezus ???????????????????????????"
"146429910121070593","","","146428873511403520","10898952","2011-12-13 03:23:05 +0000","web","RT @lightory: Eat Your Own Dog Food"
"146423553770782720","","","","","2011-12-13 02:57:50 +0000","web","well, new twitter ??????"
"146169574612668416","","","","","2011-12-12 10:08:36 +0000","web","????? muggy ?????? flash ?????@gaowhen:miko/?????
?????????RT @yuest: ??FM ??????????? FM ?????????? @gaowhen?"
"146166262899290112","","","","","2011-12-12 09:55:27 +0000","web","??FM ??????????? FM ?????????? @gaowhen"
"146106245185675265","","","146081507897909249","7678182","2011-12-12 05:56:58 +0000","web","RT @terrywang: ??????????????????????????????????????????????????????????????????????????????????????????????????"
"146056562534907904","","","","","2011-12-12 02:39:32 +0000","web","github ?? 500 ? ??"
"146056361166381056","146055892201242626","15943087","","","2011-12-12 02:38:44 +0000","web","@cranewang ????? copy to cloud ????????"
"146056182711336960","146055892201242626","15943087","","","2011-12-12 02:38:02 +0000","web","@cranewang @startime ??PersonalBrain ???"
"146055456178176000","","","146017687594745856","14335498","2011-12-12 02:35:08 +0000","web","RT @newsycombinator: WebSockets RFC is now official http://t.co/Fi3F4sYO","http://j.mp/ugWaAm"
"146055355061911552","146045344919191552","15943087","","","2011-12-12 02:34:44 +0000","web","@cranewang which?"
"146055129274130433","","","145109625925156864","21732054","2011-12-12 02:33:51 +0000","web","RT @tixiang: #????? ????????????? gay ???????????????????????? gay ??????????????????? via @JE_BANDE"
"145462742621487104","","","","","2011-12-10 11:19:55 +0000","<a href=""http://path.com/"" rel=""nofollow"">Path 2.0</a>","NodeParty ?? http://t.co/cCx0X5kl","https://path.com/p/NXMdv"
"145319273424883712","","","","","2011-12-10 01:49:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","?????????????????????????????????????????follow??hey @akai404 ??? ?@lifesinger: ??????????????? JavaScript ????????????????????"
"145318175238664192","","","145126905958502401","16681326","2011-12-10 01:45:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @lifesinger: ??????????????? JavaScript ?????????????????????????????????????????????????????????????? yubo(at)http://t.co/FeIFvIhU","http://taobao.com"
"145317945109782528","","","145134449212923906","191261596","2011-12-10 01:44:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @zbb_42: ???????????????????"
"145317350785290240","145162497673015297","1618521","","","2011-12-10 01:42:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@CatChen ??????????"
"145316284270256128","","","145219511631622145","10545","2011-12-10 01:37:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @flyosity: Imagine a world where Samsung, HTC, Motorola and everyone else used webOS instead of Android.

That world would look, feel ..."
"145314974452031488","","","","","2011-12-10 01:32:44 +0000","<a href=""http://path.com/"" rel=""nofollow"">Path 2.0</a>","How can I change my path password?"
"145063439667183616","","","145062111305936896","14309969","2011-12-09 08:53:13 +0000","web","RT @sofish: ?????????? http://t.co/Qwpb0eMf","https://gist.github.com/1450776"
"145007220759855104","145001581904015360","9845592","","","2011-12-09 05:09:50 +0000","web","@roamlog ?? Linux/Mac ????????????????????????????"
"145006952597032962","145001337841647617","9845592","","","2011-12-09 05:08:46 +0000","web","@roamlog ??????? sinatra ???? rails ???"
"144987386256961536","","","144791640589078530","10453902","2011-12-09 03:51:01 +0000","web","RT @jbarnette: Revised log levels proposal: ""fyi,"" ""wtf,"" and ""omg."""
"144828009222901760","144728660279169025","1473591","","","2011-12-08 17:17:42 +0000","web","@tianyi ??"
"144726757214392320","","","","","2011-12-08 10:35:22 +0000","web","Understanding event loops and writing great code for Node.js http://t.co/k7FIrQ0m","http://developer.yahoo.com/blogs/ydn/posts/2010/10/understanding-the-event-loops-and-writing-great-code-for-node-js-part-1/"
"144726158871769088","","","","","2011-12-08 10:32:59 +0000","web","Nu ?????????? http://t.co/rSsuiWa4","http://programming.nu/"
"144725853232828416","","","","","2011-12-08 10:31:46 +0000","web","sinon + nodeunit ????????? http://t.co/OFfZEB9j","http://sinonjs.org/nodeunit/"
"144703261037961217","144702477038653441","16389436","","","2011-12-08 09:02:00 +0000","web","@heymi ????????? Windows ???????????????"
"144693460685959168","","","144691908596346880","14383677","2011-12-08 08:23:03 +0000","web","RT @V2EX: ?????????????? iOS ? Android ???? http://t.co/iTBja0nx","http://www.v2ex.com/t/20967"
"144666186871873537","144664736104062976","7252032","","","2011-12-08 06:34:41 +0000","web","@chloerei ????????????????????????????????????????????????????????????"
"144663841538711552","144663123553550336","7252032","","","2011-12-08 06:25:22 +0000","web","@chloerei ??????????????????"
"144635737634115585","","","","","2011-12-08 04:33:41 +0000","web","???????????????????????"
"144634090002448384","","","","","2011-12-08 04:27:08 +0000","web","?????????????????????????????????????????????????????????????????????????????????????????????????????????? ?????????????????? ?????????"
"144633913107693568","","","","","2011-12-08 04:26:26 +0000","web","????????????????????????????????????????? ?????????????????? ??????????????????????????????????????"
"144625358912757760","","","144624068325408768","1580781","2011-12-08 03:52:27 +0000","web","RT @ruanyf: ubuntu???11.10?ubity??????????????????????????ubuntu???debian?"
"144575448217681920","144526633968218113","16389436","","","2011-12-08 00:34:07 +0000","web","@heymi ????????"
"144574519816896512","144526716558245888","16389436","","","2011-12-08 00:30:26 +0000","web","@heymi ???????????????"
"144574315017420800","144526716558245888","16389436","","","2011-12-08 00:29:37 +0000","web","@heymi ??????"
"144454962863292416","","","144362259886510080","109275452","2011-12-07 16:35:21 +0000","web","RT @Liar_2011: ???????????????????????????????????????????????"
"144453910277533696","","","144410930070032384","6663192","2011-12-07 16:31:10 +0000","web","RT @aifreedom: ?@localhost_8080: ????????????????????????????????????????? ??????????, ???????????, ???????"
"144369363322011649","","","144277255579893760","138437732","2011-12-07 10:55:13 +0000","web","RT @mofan91: ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ..."
"144366807665475585","","","144349458048622592","643123","2011-12-07 10:45:03 +0000","web","RT @chumsdock: Five reasons why you should find what you love and double-down on it. 
http://t.co/qg7QkPza","http://bokardo.com/archives/find-what-you-love-and-double-down/"
"143629664106196992","143628637135056896","7252032","","","2011-12-05 09:55:55 +0000","web","@chloerei http://t.co/YsWk36CQ","http://book.douban.com/subject/6965746/"
"143624919303991296","","","","","2011-12-05 09:37:03 +0000","web","??????What Technology Wants???????????????????????????????????????????????????????????"
"143536549982781440","","","","","2011-12-05 03:45:54 +0000","web","???????????????????? @mengxy"
"143362721176485888","","","143348061656199169","36650557","2011-12-04 16:15:10 +0000","web","RT @messiahxu: ?????????????????????????????????????????????????????????????????????????????TMD??????????????????????????????TMD???????"
"143346641796206592","143338212377636864","71946773","","","2011-12-04 15:11:17 +0000","web","@mengxy ???????????"
"143346595205885952","","","143338212377636864","71946773","2011-12-04 15:11:06 +0000","web","RT @mengxy: ??????????????????????????????????http://t.co/50JaL3kG","http://xueqiu.com/2449273745/20551793"
"143262676116717568","","","","","2011-12-04 09:37:38 +0000","web","node.js ?????????????? return ????
http://t.co/Sx1e3m9a","https://github.com/rtfsc/connect/commit/b7e5186875ce8f3d8ff2dbaa492a9d998c1fd45b#commitcomment-766954"
"143182741104631809","","","","","2011-12-04 04:20:00 +0000","web","github ???????????????"
"143173429540028417","","","","","2011-12-04 03:43:00 +0000","web","???? connect ? express"
"143173386842017793","","","","","2011-12-04 03:42:50 +0000","web","???????????? rtfsc ???"
"143172990333493248","","","","","2011-12-04 03:41:15 +0000","web","github ? rtfsc ????? ?? taken ? http://t.co/6OW6VH8G?????????? rtfsc ?????","http://github.com/rtfsc"
"143171176166989824","","","143163624989528066","71946773","2011-12-04 03:34:03 +0000","web","RT @mengxy: http://t.co/3mN7Uh0G???????0.6.4??GFW??????????????????????????????????GFW?insane??????????GFW???64?89???????insane??","http://nodejs.org"
"143157218571857921","143080526784376833","14373035","","","2011-12-04 02:38:35 +0000","web","@DaNmarner ? ?24?? ????? emacs ??????? elisp"
"142900724748140544","","","142812936858124289","36663471","2011-12-03 09:39:22 +0000","web","RT @mwlind: Buy one ship -&gt; Name it ""Relation"" -&gt; Now you have a relationship"
"142899529983864833","","","142888666795220993","16681326","2011-12-03 09:34:37 +0000","web","RT @lifesinger: ???????????????????????????????????????????????????????????????????????"
"142619772486561792","","","","","2011-12-02 15:02:58 +0000","web","?????????????????? http://t.co/otu2Zttl","http://twitter.com/yuest/status/142619772486561792/photo/1"
"142544543013814272","142540276773298176","1618521","","","2011-12-02 10:04:02 +0000","web","@CatChen ????????? firefox ????????? undefined ??????????? 4???? chrome ???????????"
"142493427735597056","","","","","2011-12-02 06:40:55 +0000","web","?@uitony: ????????????????????http://t.co/Pco96Ywq? @matrix67 ?????????????","http://xiachufang.com/recipe/1009980/"
"142481113246470145","142480180361953280","50504091","","","2011-12-02 05:51:59 +0000","web","@ghosTM55 ???? 12 ? 8 ?"
"142453295447932930","142446886769541120","33732455","","","2011-12-02 04:01:26 +0000","web","@yuest  ????? html ?"
"142446886769541120","142445400664711169","33732455","","","2011-12-02 03:35:59 +0000","web","@yuest ????????? html ??? markdown ?????"
"142445400664711169","142444106235392001","33732455","","","2011-12-02 03:30:04 +0000","web","@yuest ??????????? 404"
"142444106235392001","","","","","2011-12-02 03:24:56 +0000","web","node 0.6.4 ?? api ?????????????????????? .html ???? .markdown ?? markdown ??? http://t.co/0MDBIKx4","http://nodejs.org/docs/v0.6.4/api/"
"142435234955264001","","","","","2011-12-02 02:49:40 +0000","web","??  GFW ??? Gmail ? ssh socks5 tunnel ????"
"142432107472502784","","","142429580274302976","23705960","2011-12-02 02:37:15 +0000","web","RT @number23_cn: ?????????? ?RT @genedna: Nodejs 0.6.4 ?? http://t.co/Es1Wj9pB","http://nodejs.org/docs/v0.6.4"
"142252086422286336","142149154775384064","14681800","","","2011-12-01 14:41:54 +0000","web","@CJie ????????????"
"142251373705175040","142245640678813696","6663192","","","2011-12-01 14:39:05 +0000","web","@aifreedom @matrix67 ?????????????????????????"
"142208214459613187","","","","","2011-12-01 11:47:35 +0000","web","let's try the new path? @lightory @chloerei @matrix67"
"142166982047973377","","","","","2011-12-01 09:03:44 +0000","web","iOS ?? 'OK' ???????? '?' ??????????? ??? ?? ?????"
"141935697023074304","","","","","2011-11-30 17:44:41 +0000","web","?????nodejs ??????????????????????????"
"141805470275997697","141804120465096705","130429681","","","2011-11-30 09:07:13 +0000","web","@haoel ????????????????????????????"
"141805101680570368","","","141804120465096705","130429681","2011-11-30 09:05:45 +0000","web","RT @haoel: ??????????????????????????????????????????????????????????????????????????You must eat your own dog food?"
"141796060698914817","","","","","2011-11-30 08:29:49 +0000","<a href=""http://geekli.st"" rel=""nofollow"">Geeklist Inc</a>","Check out my new Geeklist name! http://t.co/Q1kaeov8. You should get yours here: http://t.co/h2nkBi0K #gklstbeta","http://gkl.st/yuest","http://gkl.st/beta"
"141784539734343680","","","141783884504383488","6904792","2011-11-30 07:44:03 +0000","web","RT @kyliu99: @yuest research question: what kind of birds are common in Beijing? (not pet birds)"
"141784509107535872","141783884504383488","6904792","","","2011-11-30 07:43:55 +0000","web","@kyliu99 sorry, ??????????????????? ?? ?? retweet ?"
"141776469629210625","141774780998230016","7252032","","","2011-11-30 07:11:59 +0000","web","@chloerei ? kindle ?"
"141772258283757568","141769879081594880","6435322","","","2011-11-30 06:55:15 +0000","web","@gaowhen ???????????????????"
"141772098254282752","140828341409300480","7252032","","","2011-11-30 06:54:36 +0000","web","@chloerei ?????????ebook ???"
"141771266171478016","140680590558117888","7252032","","","2011-11-30 06:51:18 +0000","web","@chloerei @aNdReW_Qx ??? localStorage ?????????????? crash ???????????? feature ?"
"141769409848020992","141763927771062273","6435322","","","2011-11-30 06:43:55 +0000","web","@gaowhen ???????????????????????????????????"
"141723841956298752","","","","","2011-11-30 03:42:51 +0000","web","?? twitter??????? following ??????????????????????????????"
"141541183649357824","141535808107720704","14373035","","","2011-11-29 15:37:02 +0000","web","@DaNmarner ?????????"
"141442189224968192","","","141441646796603393","50504091","2011-11-29 09:03:40 +0000","web","RT @ghosTM55: ???????????E-Learning?????????????????????PHP????????????????????????????ghostm55 at http://t.co/jRw45FYY??????????????????","http://shlug.org"
"141424991865548800","","","141303701771010048","25959744","2011-11-29 07:55:20 +0000","web","RT @gokeeper: ?smth????????WP7???????????????~?????xap????????????GUID?????????????GUID?????...??????????????????????"
"141424689988907009","","","138711309104594946","14749606","2011-11-29 07:54:08 +0000","web","RT @Dropbox: A guide on how to get more free space with Dropbox! http://t.co/nIjwo0nM Retweet for a chance to get +100GB!","http://bit.ly/twQLKP"
"140728434941894656","","","","","2011-11-27 09:47:28 +0000","web","???????????????????"
"140396927123591168","","","140345613295423488","802191","2011-11-26 11:50:10 +0000","web","RT @neozhang: Node.js ??? Github ???????? repo ??http://t.co/mI6nOjmv","https://github.com/popular/watched"
"140294404224204800","140292134849888256","14373035","","","2011-11-26 05:02:47 +0000","web","@DaNmarner ???????????"
"140289607160963072","140289324766863360","6663192","","","2011-11-26 04:43:43 +0000","web","@aifreedom ??????????????????? ArcTouch??????????"
"140287218978787328","","","","","2011-11-26 04:34:14 +0000","web","????????????????????????????????????"
"138991542827368450","","","","","2011-11-22 14:45:40 +0000","web","??????????http://t.co/IXbavtte??????????????????????????????????????????????????????????????????????????????????????????????????????????????","http://www.xueqiu.com"
"137080432335388672","","","","","2011-11-17 08:11:36 +0000","web","?????????????????????????????????????????????????????? web developing ??????????????????????????????????????????????????????????????????????"
"134123565598507008","","750713","","","2011-11-09 04:22:04 +0000","web","@horse ???????????"
"134115579664678912","134106919534211073","1473591","","","2011-11-09 03:50:20 +0000","web","@tianyi ???????"
"129450525937774592","","","","","2011-10-27 06:53:05 +0000","web","??????? Dropbox ????????"
"129146826145280000","129132583622672384","13934182","","","2011-10-26 10:46:17 +0000","web","@rlog ????"
"129090696283033600","129047736665374720","16389436","","","2011-10-26 07:03:15 +0000","web","@heymi ?????????????????????????"
"129084816548298752","","","129047736665374720","16389436","2011-10-26 06:39:53 +0000","web","RT @heymi: ????????????????heymi?????...????...???.....??...??...???....balabala?????????30s???????????????????"
"128349674955489281","","","","","2011-10-24 05:58:41 +0000","web","? github ???????????????????? fork ? repo??? public repo ? 13"
"127251014041616384","127241939404857345","14373035","","","2011-10-21 05:13:00 +0000","web","@DaNmarner ?????? profile ??????"
"126197577258500096","","","","","2011-10-18 07:27:01 +0000","<a href=""http://www.follow5.com/"" rel=""nofollow"">follow5</a>","awesome! http://t.co/Nhukvkzx","http://fl5.me/6pm35c"
